Activity Type,Date,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Steps,Min Temp,Best Lap Time,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation,Year,Month,Month_Name,Year_Month,Time_of_the_day,Day_of_Week,is_weekend,date_diff,Streak,Hour
Running,2023-02-05 11:10:27,Eleftherio-Kordelio Running,10.0,848.0,0 days 00:55:55,143.0,158.0,3.4,5:36,4:56,135.0,132.0,1.02,9788.0,9.0,00:05:19.7,21.0,,,,00:55:53,00:55:55,50.0,92.0,2023,2,February,2023-02,11:10,Sunday,True,2.0,207,11
Running,2023-02-13 16:23:46,Eleftherio-Kordelio Running,6.91,577.0,0 days 00:47:44,120.0,150.0,2.9,6:54,4:46,86.0,69.0,0.96,7204.0,21.0,00:01:00,28.0,,,,00:47:44,00:47:44,41.0,85.0,2023,2,February,2023-02,16:23,Monday,False,8.0,208,16
Running,2023-02-15 16:37:02,Evosmos Running,5.0,404.0,0 days 00:28:08,128.0,147.0,2.7,5:37,4:48,55.0,58.0,1.02,4910.0,18.0,00:00:01.0,24.0,,,,00:28:01,00:29:01,36.0,80.0,2023,2,February,2023-02,16:37,Wednesday,False,2.0,209,16
Running,2023-02-17 07:29:26,Eleftherio-Kordelio Running,5.97,500.0,0 days 00:38:19,125.0,153.0,2.7,6:25,4:35,81.0,39.0,0.98,5992.0,12.0,00:00:20.6,27.0,,,,00:38:04,00:38:19,33.0,76.0,2023,2,February,2023-02,07:29,Friday,False,2.0,210,7
Running,2023-02-19 18:54:37,Evosmos Running,10.0,825.0,0 days 00:49:24,155.0,182.0,4.1,4:56,4:07,95.0,92.0,1.15,8666.0,18.0,00:04:29.0,27.0,,,,00:49:22,00:49:50,35.0,72.0,2023,2,February,2023-02,18:54,Sunday,True,2.0,211,18
Running,2023-03-06 10:05:12,Eleftherio-Kordelio Running,6.38,545.0,0 days 00:50:05,106.0,131.0,2.3,7:51,5:19,94.0,80.0,0.88,7210.0,19.0,00:00:01.3,27.0,,,,00:49:11,00:50:05,34.0,84.0,2023,3,March,2023-03,10:05,Monday,False,15.0,212,10
Running,2023-03-08 08:46:58,Evosmos Running,5.0,409.0,0 days 00:30:51,125.0,140.0,2.4,6:10,5:16,53.0,56.0,0.95,5290.0,17.0,00:00:01.7,25.0,,,,00:30:45,00:31:18,45.0,83.0,2023,3,March,2023-03,08:46,Wednesday,False,2.0,213,8
Running,2023-03-10 09:31:09,Eleftherio-Kordelio Running,7.61,655.0,0 days 00:44:05,145.0,161.0,3.2,5:48,4:48,93.0,76.0,1.00,7560.0,21.0,00:01:00,28.0,,,,00:44:05,00:44:05,41.0,86.0,2023,3,March,2023-03,09:31,Friday,False,2.0,214,9
Trail Running,2023-03-12 10:33:17,Agios Pavlos Trail Running,5.01,496.0,0 days 00:37:25,133.0,161.0,2.8,7:29,4:51,263.0,245.0,0.93,5566.0,15.0,00:00:02.1,24.0,,,,00:36:56,00:40:06,176.0,311.0,2023,3,March,2023-03,10:33,Sunday,True,2.0,215,10
Running,2023-03-14 08:30:36,Eleftherio-Kordelio - INTERVALS 14/3,7.3,627.0,0 days 00:40:11,147.0,165.0,3.3,5:30,4:50,79.0,68.0,1.05,6934.0,16.0,00:01:00,27.0,,,,00:40:07,00:40:11,42.0,86.0,2023,3,March,2023-03,08:30,Tuesday,False,2.0,216,8
Running,2023-03-16 09:03:48,Eleftherio-Kordelio Running,8.09,673.0,0 days 00:44:42,147.0,161.0,3.3,5:31,4:49,104.0,90.0,1.04,7770.0,13.0,00:00:34.3,24.0,,,,00:44:40,00:44:42,40.0,87.0,2023,3,March,2023-03,09:03,Thursday,False,2.0,217,9
Running,2023-03-19 09:08:59,Thasos Running,9.1,748.0,0 days 00:56:32,129.0,154.0,3.0,6:13,5:13,177.0,174.0,0.93,9834.0,17.0,00:00:37.0,27.0,,,,00:56:13,01:01:46,4.0,58.0,2023,3,March,2023-03,09:08,Sunday,True,3.0,218,9
Running,2023-03-21 17:22:08,Eleftherio-Kordelio Running,7.25,593.0,0 days 00:42:28,138.0,155.0,3.0,5:51,5:12,78.0,72.0,0.99,7334.0,20.0,00:01:33.6,27.0,,,,00:42:26,00:42:28,41.0,82.0,2023,3,March,2023-03,17:22,Tuesday,False,2.0,219,17
Running,2023-03-23 09:29:48,Eleftherio-Kordelio Running,6.9,563.0,0 days 00:39:59,136.0,155.0,3.0,5:48,4:54,73.0,59.0,0.99,6956.0,19.0,00:04:42.8,28.0,,,,00:39:58,00:39:59,50.0,87.0,2023,3,March,2023-03,09:29,Thursday,False,2.0,220,9
Running,2023-03-31 09:33:35,Evosmos Running,5.34,439.0,0 days 00:30:01,142.0,156.0,3.0,5:37,4:49,60.0,66.0,1.04,5192.0,19.0,00:01:58.3,27.0,,,,00:29:50,00:30:20,35.0,85.0,2023,3,March,2023-03,09:33,Friday,False,8.0,221,9
Trail Running,2023-04-02 10:12:10,11th CHORTIATIS TRAIL RUN - RACE,22.23,2113.0,0 days 02:27:47,161.0,186.0,5.0,6:39,4:05,938.0,943.0,0.98,23310.0,18.0,00:01:46.1,25.0,,,,02:25:55,02:27:47,566.0,1051.0,2023,4,April,2023-04,10:12,Sunday,True,2.0,222,10
Running,2023-04-05 09:15:33,Evosmos Running,7.05,571.0,0 days 00:38:37,138.0,152.0,3.3,5:28,4:59,81.0,77.0,1.02,6858.0,13.0,00:00:14.9,22.0,,,,00:38:36,00:38:37,50.0,86.0,2023,4,April,2023-04,09:15,Wednesday,False,3.0,223,9
Running,2023-04-07 13:03:20,Evosmos - Sprint,8.27,666.0,0 days 00:44:13,152.0,171.0,3.5,5:21,2:44,89.0,90.0,1.08,7648.0,21.0,00:00:02.6,26.0,,,,00:43:57,00:44:13,32.0,81.0,2023,4,April,2023-04,13:03,Friday,False,2.0,224,13
Running,2023-04-09 09:29:26,Thessaloniki Running,10.34,809.0,0 days 00:53:41,137.0,153.0,3.5,5:12,4:35,8.0,7.0,1.09,9460.0,17.0,00:01:43.5,25.0,,,,00:53:36,00:55:59,4.0,12.0,2023,4,April,2023-04,09:29,Sunday,True,2.0,225,9
Running,2023-04-11 09:58:53,Evosmos - 2min intervals @ 4:30,9.37,746.0,0 days 00:45:10,148.0,173.0,4.2,4:49,3:46,95.0,95.0,1.17,7972.0,18.0,00:02:00,24.0,,,,00:45:09,00:45:10,47.0,85.0,2023,4,April,2023-04,09:58,Tuesday,False,2.0,226,9
Running,2023-04-13 08:06:07,Evosmos Running,8.3,654.0,0 days 00:45:01,136.0,152.0,3.2,5:26,4:50,89.0,92.0,1.05,7912.0,17.0,00:01:53.6,25.0,,,,00:44:59,00:45:01,35.0,82.0,2023,4,April,2023-04,08:06,Thursday,False,2.0,227,8
Running,2023-04-16 09:22:59,Thasos Running,19.22,1536.0,0 days 01:48:35,142.0,165.0,4.1,5:39,4:27,316.0,308.0,1.01,18968.0,20.0,00:01:06.8,28.0,,,,01:48:10,01:49:26,4.0,153.0,2023,4,April,2023-04,09:22,Sunday,True,3.0,228,9
Running,2023-04-19 09:48:05,Thasos Running,7.22,570.0,0 days 00:35:19,144.0,168.0,3.5,4:54,3:42,99.0,109.0,1.14,6260.0,19.0,00:00:57.2,26.0,,,,00:35:17,00:35:19,2.0,52.0,2023,4,April,2023-04,09:48,Wednesday,False,3.0,229,9
Running,2023-04-21 09:55:56,Eleftherio-Kordelio - Walk/EasyRun,7.72,607.0,0 days 00:57:44,114.0,133.0,2.3,7:29,6:02,84.0,86.0,0.85,9022.0,25.0,00:00:16.6,30.0,,,,00:57:39,00:57:44,38.0,81.0,2023,4,April,2023-04,09:55,Friday,False,2.0,230,9
Running,2023-04-23 14:09:30,Eleftherio-Kordelio Running,10.0,784.0,0 days 00:52:55,143.0,164.0,3.5,5:18,4:10,128.0,127.0,1.09,9188.0,26.0,00:04:24.0,30.0,,,,00:52:51,00:52:55,34.0,114.0,2023,4,April,2023-04,14:09,Sunday,True,2.0,231,14
Running,2023-04-27 19:47:31,Evosmos - 200m intervals @4:00 - 4:30,6.38,502.0,0 days 00:34:49,130.0,158.0,3.1,5:27,3:58,66.0,71.0,1.05,6018.0,19.0,00:00:10.0,26.0,,,,00:34:25,00:34:49,45.0,81.0,2023,4,April,2023-04,19:47,Thursday,False,4.0,232,19
Running,2023-04-30 09:02:16,17th ATG 10K - RACE,10.02,758.0,0 days 00:41:20,170.0,185.0,4.9,4:08,3:50,25.0,38.0,1.33,7532.0,23.0,00:00:03.4,30.0,,,,00:41:14,00:41:20,4.0,35.0,2023,4,April,2023-04,09:02,Sunday,True,3.0,233,9
Running,2023-05-05 09:12:15,Eleftherio-Kordelio - Walk/EasyRun,6.03,457.0,0 days 00:38:02,122.0,148.0,2.6,6:18,4:27,73.0,76.0,0.98,6132.0,23.0,00:04:09.3,29.0,,,,00:37:59,00:38:02,35.0,80.0,2023,5,May,2023-05,09:12,Friday,False,5.0,234,9
Running,2023-05-07 10:25:03,Eleftherio-Kordelio - Run Workout,14.59,1116.0,0 days 01:23:09,131.0,153.0,3.3,5:42,3:41,9.0,48.0,1.00,14522.0,25.0,00:00:05.8,31.0,,,,01:23:05,01:23:09,2.0,41.0,2023,5,May,2023-05,10:25,Sunday,True,2.0,235,10
Running,2023-05-10 20:03:21,Evosmos Running,5.6,420.0,0 days 00:30:06,139.0,166.0,2.8,5:23,4:09,72.0,66.0,1.06,5252.0,20.0,00:03:34.7,26.0,,,,00:30:06,00:30:06,24.0,74.0,2023,5,May,2023-05,20:03,Wednesday,False,3.0,236,20
Running,2023-05-12 11:46:31,Eleftherio-Kordelio - 200m intervals @4:00 - 4:30,7.12,550.0,0 days 00:37:40,141.0,166.0,3.3,5:17,3:40,86.0,66.0,1.07,6586.0,23.0,00:00:47.6,28.0,,,,00:37:35,00:37:40,23.0,70.0,2023,5,May,2023-05,11:46,Friday,False,2.0,237,11
Trail Running,2023-05-14 12:23:55,Agios Pavlos Trail Running,13.05,1075.0,0 days 01:32:41,129.0,149.0,3.1,7:06,4:15,460.0,463.0,0.90,14442.0,24.0,00:00:31.8,31.0,,,,01:31:57,01:32:41,161.0,340.0,2023,5,May,2023-05,12:23,Sunday,True,2.0,238,12
Running,2023-05-16 15:15:13,Eleftherio-Kordelio - 45' Run + 6x100m finisher,10.9,819.0,0 days 00:59:35,133.0,152.0,3.4,5:28,2:58,117.0,99.0,1.05,10396.0,21.0,00:00:18.7,28.0,,,,00:59:08,01:00:09,42.0,84.0,2023,5,May,2023-05,15:15,Tuesday,False,2.0,239,15
Running,2023-05-18 11:35:44,Eleftherio-Kordelio - HILL REPEATS,7.9,567.0,0 days 00:44:40,131.0,155.0,2.9,5:39,2:36,135.0,130.0,1.03,7676.0,26.0,00:00:23.0,29.0,,,,00:44:29,00:44:40,42.0,82.0,2023,5,May,2023-05,11:35,Thursday,False,2.0,240,11
Trail Running,2023-05-21 09:26:30,Agios Pavlos Trail Running,14.4,1214.0,0 days 01:48:32,128.0,155.0,3.2,7:32,4:50,588.0,595.0,0.88,16216.0,21.0,00:03:08.6,27.0,,,,01:48:21,01:51:23,161.0,293.0,2023,5,May,2023-05,09:26,Sunday,True,3.0,241,9
Trail Running,2023-05-23 09:05:08,Agios Pavlos - Ήπιες κλίσεις Χώμ,8.67,677.0,0 days 00:50:17,139.0,157.0,3.3,5:48,3:55,176.0,256.0,1.04,8286.0,25.0,00:00:15.1,31.0,,,,00:50:15,00:50:17,170.0,320.0,2023,5,May,2023-05,09:05,Tuesday,False,2.0,242,9
Running,2023-05-24 09:18:22,Evosmos - Easy recovery jog,4.68,352.0,0 days 00:32:59,112.0,127.0,2.0,7:03,5:18,53.0,50.0,0.84,5574.0,26.0,00:01:42.6,32.0,,,,00:32:41,00:32:59,43.0,81.0,2023,5,May,2023-05,09:18,Wednesday,False,1.0,242,9
Running,2023-05-25 18:28:04,"Evosmos - Hill Repeats 30""",8.66,671.0,0 days 00:46:07,142.0,172.0,3.4,5:20,3:07,122.0,121.0,1.08,8018.0,23.0,00:00:30,30.0,33.0,22.0,43.0,00:45:50,00:49:42,48.0,85.0,2023,5,May,2023-05,18:28,Thursday,False,1.0,242,18
Trail Running,2023-05-27 09:08:07,Agios Pavlos - Medium Long Run,10.08,870.0,0 days 01:20:05,127.0,148.0,2.7,7:57,5:14,441.0,447.0,0.85,11782.0,24.0,00:00:04.6,31.0,30.0,22.0,41.0,01:19:52,01:20:05,160.0,310.0,2023,5,May,2023-05,09:08,Saturday,True,2.0,243,9
Running,2023-05-28 17:22:12,Evosmos - Easy recovery jog,4.78,352.0,0 days 00:30:05,117.0,128.0,2.1,6:18,5:40,56.0,54.0,0.92,5186.0,24.0,00:00:04.8,29.0,29.0,22.0,38.0,00:30:03,00:30:05,48.0,86.0,2023,5,May,2023-05,17:22,Sunday,True,1.0,243,17
Trail Running,2023-05-30 15:02:03,Agios Pavlos - Hill Repeats (2X15),8.69,858.0,0 days 01:05:36,147.0,171.0,3.6,7:33,3:34,514.0,514.0,0.93,9460.0,29.0,00:01:00.1,35.0,34.0,21.0,49.0,01:04:17,01:05:36,142.0,318.0,2023,5,May,2023-05,15:02,Tuesday,False,2.0,244,15
Running,2023-05-31 11:37:36,Evosmos - Easy recovery jog,4.92,344.0,0 days 00:30:01,118.0,134.0,2.1,6:06,4:56,54.0,64.0,0.94,5184.0,30.0,00:00:01.4,32.0,29.0,19.0,38.0,00:29:59,00:30:01,31.0,72.0,2023,5,May,2023-05,11:37,Wednesday,False,1.0,244,11
Running,2023-06-01 17:59:06,Evosmos - Long Run 4,14.32,1101.0,0 days 01:13:13,148.0,168.0,4.3,5:07,4:24,134.0,138.0,1.10,12916.0,29.0,00:01:40.6,32.0,34.0,25.0,45.0,01:12:41,01:13:49,44.0,81.0,2023,6,June,2023-06,17:59,Thursday,False,1.0,244,17
Trail Running,2023-06-03 10:54:16,Thasos - Medium Long Run,14.39,1221.0,0 days 02:01:31,121.0,139.0,2.9,8:27,3:51,801.0,792.0,0.89,16212.0,28.0,00:00:38.9,34.0,26.0,14.0,37.0,01:59:54,02:08:36,-4.0,207.0,2023,6,June,2023-06,10:54,Saturday,True,2.0,245,10
Running,2023-06-04 10:18:36,Thasos - Easy recovery jog,4.87,347.0,0 days 00:30:42,111.0,124.0,2.1,6:18,5:25,34.0,33.0,0.96,5188.0,27.0,00:00:42.4,32.0,25.0,14.0,32.0,00:29:56,00:32:02,15.0,39.0,2023,6,June,2023-06,10:18,Sunday,True,1.0,245,10
Trail Running,2023-06-06 15:06:09,Agios Pavlos - Hill Repeats @Ζ3  3 Χ 10`,9.07,823.0,0 days 01:04:03,142.0,167.0,3.3,7:04,3:43,462.0,460.0,0.93,9688.0,30.0,00:00:02.8,35.0,32.0,21.0,44.0,01:03:09,01:05:06,168.0,320.0,2023,6,June,2023-06,15:06,Tuesday,False,2.0,246,15
Running,2023-06-07 16:24:05,Evosmos - Easy recovery jog,4.85,334.0,0 days 00:30:03,114.0,132.0,2.1,6:11,5:09,55.0,56.0,0.93,5176.0,30.0,00:00:02.5,33.0,27.0,21.0,41.0,00:29:55,00:31:35,42.0,82.0,2023,6,June,2023-06,16:24,Wednesday,False,1.0,246,16
Running,2023-06-08 08:31:41,Thessaloniki - Long Run 4,14.01,1036.0,0 days 01:12:41,139.0,168.0,3.7,5:11,4:04,9.0,7.0,1.09,12744.0,24.0,00:00:02.0,30.0,33.0,19.0,47.0,01:12:35,01:16:39,1.0,6.0,2023,6,June,2023-06,08:31,Thursday,False,1.0,246,8
Running,2023-06-10 08:09:40,Evosmos Running,2.95,221.0,0 days 00:20:28,113.0,125.0,1.6,6:56,6:07,33.0,30.0,0.84,3510.0,28.0,00:06:23.6,31.0,,,,00:20:27,00:20:28,45.0,72.0,2023,6,June,2023-06,08:09,Saturday,True,2.0,247,8
Trail Running,2023-06-11 09:12:48,2nd CHOLOMON TRAIL - 21K - RACE,21.18,2063.0,0 days 02:46:10,149.0,164.0,4.3,7:51,3:55,1207.0,1208.0,0.89,24746.0,23.0,00:00:47.6,30.0,,,,02:42:06,02:46:10,559.0,948.0,2023,6,June,2023-06,09:12,Sunday,True,1.0,247,9
Trail Running,2023-06-13 16:33:19,Agios Pavlos - Hill Repeats (3X13),8.33,800.0,0 days 01:05:22,138.0,166.0,3.2,7:51,3:57,521.0,449.0,0.89,9348.0,29.0,00:00:08.7,33.0,32.0,19.0,46.0,01:03:09,01:07:45,136.0,308.0,2023,6,June,2023-06,16:33,Tuesday,False,2.0,248,16
Running,2023-06-14 09:26:18,Evosmos - Easy recovery jog,4.52,335.0,0 days 00:30:01,113.0,125.0,2.0,6:38,5:33,50.0,53.0,0.87,5198.0,26.0,00:00:00.8,29.0,27.0,19.0,35.0,00:30:00,00:30:01,44.0,80.0,2023,6,June,2023-06,09:26,Wednesday,False,1.0,248,9
Running,2023-06-15 09:19:52,Eleftherio-Kordelio - Long Run 4,15.01,1153.0,0 days 01:16:47,149.0,170.0,4.3,5:07,4:30,133.0,121.0,1.10,13596.0,27.0,00:00:03.3,33.0,36.0,20.0,47.0,01:16:40,01:16:47,41.0,81.0,2023,6,June,2023-06,09:19,Thursday,False,1.0,248,9
Running,2023-06-17 08:11:48,Acharnes Running,6.36,468.0,0 days 00:45:01,109.0,124.0,2.1,7:05,5:42,64.0,64.0,0.85,7502.0,26.0,00:03:03.9,30.0,25.0,17.0,31.0,00:43:59,00:45:27,266.0,281.0,2023,6,June,2023-06,08:11,Saturday,True,2.0,249,8
Trail Running,2023-06-19 17:56:28,Agios Pavlos - Medium Long Run,22.51,2014.0,0 days 03:14:24,129.0,154.0,3.5,8:38,4:49,1282.0,1274.0,0.87,25592.0,27.0,00:05:21.1,34.0,29.0,16.0,43.0,03:13:21,03:14:24,163.0,311.0,2023,6,June,2023-06,17:56,Monday,False,2.0,250,17
Running,2023-06-20 11:49:22,Eleftherio-Kordelio - Easy/Recovery Run,5.0,380.0,0 days 00:32:08,123.0,138.0,2.2,6:26,5:44,56.0,59.0,0.90,5588.0,33.0,00:06:02.1,36.0,32.0,21.0,41.0,00:32:07,00:32:22,41.0,81.0,2023,6,June,2023-06,11:49,Tuesday,False,1.0,250,11
Running,2023-06-22 09:12:56,Evosmos - Easy recovery jog,5.04,370.0,0 days 00:30:01,120.0,133.0,2.2,5:57,5:34,50.0,66.0,0.96,5242.0,30.0,00:00:00.8,34.0,29.0,24.0,35.0,00:30:00,00:30:05,33.0,80.0,2023,6,June,2023-06,09:12,Thursday,False,2.0,251,9
Running,2023-06-23 09:44:02,"Eleftherio-Kordelio - Hill Repeats 30""",7.65,600.0,0 days 00:42:54,137.0,171.0,3.2,5:37,3:11,103.0,98.0,1.02,7484.0,31.0,00:00:30,34.0,34.0,21.0,48.0,00:42:44,00:42:54,42.0,82.0,2023,6,June,2023-06,09:44,Friday,False,1.0,251,9
Trail Running,2023-06-24 08:19:36,Toroni - Medium Long Run,17.11,1468.0,0 days 02:00:04,140.0,171.0,3.7,7:01,4:43,613.0,619.0,0.90,19118.0,29.0,00:00:03.6,37.0,32.0,20.0,45.0,01:58:30,02:00:47,6.0,128.0,2023,6,June,2023-06,08:19,Saturday,True,1.0,251,8
Running,2023-06-27 09:40:08,Eleftherio-Kordelio - distance run + strides,9.81,747.0,0 days 00:54:59,137.0,167.0,3.3,5:36,2:57,82.0,83.0,1.01,9624.0,30.0,00:00:18.7,34.0,34.0,19.0,46.0,00:54:52,00:54:59,46.0,82.0,2023,6,June,2023-06,09:40,Tuesday,False,3.0,252,9
Trail Running,2023-06-28 09:18:45,Agios Pavlos - Hill Repeats (4X6),8.57,771.0,0 days 01:00:02,143.0,173.0,3.3,7:00,4:09,411.0,411.0,0.95,9002.0,30.0,00:00:01.7,35.0,33.0,18.0,42.0,00:57:18,01:00:33,172.0,314.0,2023,6,June,2023-06,09:18,Wednesday,False,1.0,252,9
Running,2023-06-30 19:04:25,Evosmos - Base 8k,8.04,606.0,0 days 00:43:43,136.0,149.0,3.1,5:26,4:50,87.0,85.0,1.07,7532.0,29.0,00:00:15.0,32.0,31.0,21.0,37.0,00:43:25,00:43:43,36.0,83.0,2023,6,June,2023-06,19:04,Friday,False,2.0,253,19
Trail Running,2023-07-01 11:36:30,Triandria - Long Run,10.7,1053.0,0 days 01:45:01,131.0,155.0,2.8,9:49,4:44,723.0,724.0,0.84,12960.0,32.0,00:00:01.3,35.0,30.0,19.0,40.0,01:42:35,01:46:54,161.0,287.0,2023,7,July,2023-07,11:36,Saturday,True,1.0,253,11
Running,2023-07-04 09:44:56,Thasos - Hill Repeats (4X8),11.17,982.0,0 days 01:16:00,145.0,180.0,3.5,6:48,3:56,546.0,547.0,0.95,11778.0,32.0,00:00:00.4,35.0,,,,01:15:40,01:16:41,7.0,153.0,2023,7,July,2023-07,09:44,Tuesday,False,3.0,254,9
Running,2023-07-06 09:47:20,"Thasos - Hill Repeats 90""",8.38,739.0,0 days 00:55:42,146.0,185.0,3.4,6:39,4:01,304.0,295.0,0.98,8674.0,32.0,00:00:39.4,36.0,,,,00:55:29,00:55:42,1.0,60.0,2023,7,July,2023-07,09:47,Thursday,False,2.0,255,9
Running,2023-07-08 11:31:20,Thasos - Medium Long Run,13.32,1228.0,0 days 01:40:07,138.0,167.0,3.3,7:31,4:42,667.0,663.0,0.89,14870.0,30.0,00:00:06.5,36.0,,,,01:39:24,01:42:51,6.0,193.0,2023,7,July,2023-07,11:31,Saturday,True,2.0,256,11
Running,2023-07-11 14:27:57,Agios Pavlos - Medium Long Run,9.24,871.0,0 days 01:02:41,149.0,172.0,3.8,6:47,4:18,391.0,390.0,1.00,9204.0,34.0,00:01:37.0,38.0,34.0,20.0,49.0,01:02:29,01:04:37,163.0,310.0,2023,7,July,2023-07,14:27,Tuesday,False,3.0,257,14
Running,2023-07-13 18:38:39,"Agios Pavlos - Hill Repeats 60""",7.7,699.0,0 days 00:53:49,146.0,186.0,3.5,6:59,3:36,240.0,235.0,1.01,7524.0,33.0,00:01:00,36.0,32.0,21.0,44.0,00:53:00,00:54:24,169.0,309.0,2023,7,July,2023-07,18:38,Thursday,False,2.0,258,18
Running,2023-07-15 08:38:55,Agios Pavlos - Medium Long Run,10.73,1000.0,0 days 01:20:06,142.0,169.0,3.5,7:28,4:11,427.0,427.0,0.95,11230.0,31.0,00:00:06.4,37.0,33.0,19.0,44.0,01:18:48,01:24:10,164.0,307.0,2023,7,July,2023-07,08:38,Saturday,True,2.0,259,8
Running,2023-07-18 08:43:24,Eleftherio-Kordelio - Medium Long Run,7.05,543.0,0 days 00:35:51,151.0,179.0,3.5,5:05,4:14,76.0,57.0,1.12,6250.0,31.0,00:00:17.5,35.0,,,,00:35:46,00:35:51,41.0,82.0,2023,7,July,2023-07,08:43,Tuesday,False,3.0,260,8
Running,2023-07-20 16:52:45,Eleftherio-Kordelio - Easy/Recovery Run,3.67,278.0,0 days 00:25:24,120.0,138.0,1.9,6:56,4:15,45.0,44.0,0.86,4266.0,34.0,00:00:24.4,38.0,,,,00:25:21,00:25:24,37.0,56.0,2023,7,July,2023-07,16:52,Thursday,False,2.0,261,16
Trail Running,2023-07-22 06:00:53,ZAGORI MARATHON+ 44km - RACE,43.68,4245.0,0 days 07:35:22,143.0,166.0,5.0,10:25,4:35,2600.0,2598.0,1.01,50558.0,24.0,00:04:01.1,37.0,,,,07:03:14,07:42:53,503.0,2001.0,2023,7,July,2023-07,06:00,Saturday,True,2.0,262,6
Running,2023-08-01 19:51:43,Evosmos Running,4.59,351.0,0 days 00:30:01,126.0,139.0,2.3,6:32,5:37,47.0,49.0,0.91,5052.0,30.0,00:04:04.0,33.0,,,,00:30:00,00:30:01,46.0,78.0,2023,8,August,2023-08,19:51,Tuesday,False,10.0,263,19
Running,2023-08-04 19:54:16,Thasos Running,5.0,395.0,0 days 00:29:28,136.0,159.0,2.9,5:54,5:02,86.0,83.0,1.01,4938.0,32.0,00:05:32.5,33.0,,,,00:29:21,00:30:28,9.0,57.0,2023,8,August,2023-08,19:54,Friday,False,3.0,264,19
Running,2023-08-10 15:24:58,Evosmos Running,7.52,596.0,0 days 00:39:40,145.0,168.0,3.5,5:16,3:44,71.0,76.0,1.10,6814.0,25.0,00:03:28.1,30.0,,,,00:39:37,00:39:40,41.0,79.0,2023,8,August,2023-08,15:24,Thursday,False,6.0,265,15
Running,2023-08-23 11:57:35,Thasos Running,3.1,294.0,0 days 00:19:11,156.0,181.0,2.8,6:11,4:31,43.0,33.0,0.98,3170.0,35.0,00:01:02.2,38.0,,,,00:19:03,00:19:11,7.0,47.0,2023,8,August,2023-08,11:57,Wednesday,False,13.0,266,11
Running,2023-08-25 10:26:04,Thasos Running,5.0,453.0,0 days 00:29:18,151.0,179.0,3.2,5:51,4:54,91.0,85.0,1.02,4942.0,32.0,00:05:28.9,36.0,,,,00:28:56,00:29:18,8.0,54.0,2023,8,August,2023-08,10:26,Friday,False,2.0,267,10
Running,2023-08-28 11:39:30,Thasos Running,7.24,630.0,0 days 00:41:43,149.0,182.0,3.4,5:46,4:17,71.0,58.0,1.04,6990.0,32.0,00:02:02.0,34.0,,,,00:41:19,00:43:09,5.0,44.0,2023,8,August,2023-08,11:39,Monday,False,3.0,268,11
Trail Running,2023-09-06 08:35:20,Agios Pavlos Trail Running,5.43,574.0,0 days 01:05:18,120.0,168.0,2.7,12:02,4:50,282.0,270.0,0.81,7286.0,24.0,00:04:49.7,30.0,,,,00:58:04,01:13:43,166.0,332.0,2023,9,September,2023-09,08:35,Wednesday,False,9.0,269,8
Running,2023-09-07 13:14:30,Eleftherio-Kordelio Running,8.0,671.0,0 days 00:47:02,144.0,164.0,3.2,5:53,4:49,84.0,74.0,0.98,8160.0,29.0,00:05:31.0,31.0,,,,00:46:59,00:47:07,38.0,84.0,2023,9,September,2023-09,13:14,Thursday,False,1.0,269,13
Trail Running,2023-09-08 09:45:55,Triandria Trail Running,7.0,869.0,0 days 00:56:13,152.0,176.0,3.9,8:02,4:50,375.0,378.0,0.89,7840.0,28.0,00:00:00.3,33.0,,,,00:55:27,00:56:58,166.0,288.0,2023,9,September,2023-09,09:45,Friday,False,1.0,269,9
Trail Running,2023-09-10 09:10:38,Triandria Trail Running,13.25,1316.0,0 days 01:35:29,149.0,184.0,4.0,7:12,4:41,422.0,424.0,0.95,13726.0,26.0,00:02:38.2,32.0,,,,01:33:25,01:37:57,164.0,285.0,2023,9,September,2023-09,09:10,Sunday,True,2.0,270,9
Running,2023-09-11 19:16:04,Eleftherio-Kordelio Running,5.01,416.0,0 days 00:30:59,137.0,159.0,2.7,6:11,5:16,60.0,49.0,0.97,5178.0,28.0,00:00:01.8,32.0,,,,00:30:46,00:30:59,40.0,80.0,2023,9,September,2023-09,19:16,Monday,False,1.0,270,19
Running,2023-09-13 14:31:18,Eleftherio-Kordelio Running,8.13,693.0,0 days 00:51:18,141.0,177.0,3.2,6:19,2:41,138.0,132.0,0.99,8186.0,31.0,00:00:09.1,36.0,,,,00:50:57,00:51:18,39.0,80.0,2023,9,September,2023-09,14:31,Wednesday,False,2.0,271,14
Running,2023-09-16 13:43:24,Eleftherio-Kordelio Running,3.37,277.0,0 days 00:20:20,134.0,164.0,2.4,6:02,5:14,49.0,45.0,1.00,3348.0,31.0,00:02:08.8,33.0,,,,00:20:19,00:20:20,43.0,82.0,2023,9,September,2023-09,13:43,Saturday,True,3.0,272,13
Trail Running,2023-09-17 08:59:25,5th NAOUSA VERMIO TRAIL - RACE,24.86,2935.0,0 days 03:11:31,166.0,190.0,5.0,7:42,3:43,1345.0,1353.0,0.93,27898.0,23.0,00:04:43.4,33.0,,,,03:06:43,03:13:41,483.0,1269.0,2023,9,September,2023-09,08:59,Sunday,True,1.0,272,8
